54, 0, 1, 1384561520.874607
4, 458763, 4, 1384561520.922578
35, 1, 1, 1384561520.922586
4, 458758, 4, 1384561520.970610
46, 0, 1, 1384561520.970618
4, 458763, 4, 1384561521.42598
35, 0, 1, 1384561521.42604
4, 458756, 4, 1384561521.466605
30, 1, 1, 1384561521.466612
4, 458775, 4, 1384561521.626606
20, 1, 1, 1384561521.626614
4, 458756, 4, 1384561521.650608
30, 0, 1, 1384561521.650615
4, 458775, 4, 1384561521.738610
20, 0, 1, 1384561521.738617
4, 458796, 4, 1384561522.418605
57, 1, 1, 1384561522.418613
4, 458796, 4, 1384561522.498606
57, 0, 1, 1384561522.498614
4, 458758, 4, 1384561522.530594
46, 1, 1, 1384561522.530601
4, 458767, 4, 1384561522.586564
38, 1, 1, 1384561522.586571
4, 458767, 4, 1384561522.650600
38, 0, 1, 1384561522.650607
4, 458758, 4, 1384561522.674597
46, 0, 1, 1384561522.674603
4, 458764, 4, 1384561522.714552
23, 1, 1, 1384561522.714558
4, 458760, 4, 1384561522.794605
18, 1, 1, 1384561522.794613
4, 458764, 4, 1384561522.810594
23, 0, 1, 1384561522.810600
4, 458769, 4, 1384561522.890595
49, 1, 1, 1384561522.890603
4, 458760, 4, 1384561522.914591
18, 0, 1, 1384561522.914597
4, 458769, 4, 1384561522.986598
49, 0, 1, 1384561522.986604
4, 458775, 4, 1384561522.994561
20, 1, 1, 1384561522.994568
4, 458775, 4, 1384561523.90600
20, 0, 1, 1384561523.90608
4, 458807, 4, 1384561523.178591
52, 1, 1, 1384561523.178598
4, 458807, 4, 1384561523.274594
52, 0, 1, 1384561523.274602
4, 458796, 4, 1384561523.346589
57, 1, 1, 1384561523.346596
4, 458796, 4, 1384561523.426593
57, 0, 1, 1384561523.426601
4, 458766, 4, 1384561524.178590
37, 1, 1, 1384561524.178598
4, 458760, 4, 1384561524.242538
18, 1, 1, 1384561524.242542
4, 458766, 4, 1384561524.258555
37, 0, 1, 1384561524.258563
4, 458780, 4, 1384561524.354593
21, 1, 1, 1384561524.354601
4, 458760, 4, 1384561524.362585
18, 0, 1, 1384561524.362592
4, 458780, 4, 1384561524.442589
21, 0, 1, 1384561524.442595
4, 458757, 4, 1384561524.546587
48, 1, 1, 1384561524.546595
4, 458757, 4, 1384561524.626585
48, 0, 1, 1384561524.626593
4, 458770, 4, 1384561524.690591
24, 1, 1, 1384561524.690599
4, 458756, 4, 1384561524.730530
30, 1, 1, 1384561524.730535
4, 458773, 4, 1384561524.794587
19, 1, 1, 1384561524.794595
4, 458770, 4, 1384561524.818557
24, 0, 1, 1384561524.818563
4, 458756, 4, 1384561524.874580
30, 0, 1, 1384561524.874586
4, 458773, 4, 1384561524.874591
19, 0, 1, 1384561524.874593
4, 458759, 4, 1384561524.970585
32, 1, 1, 1384561524.970593
4, 458759, 4, 1384561525.114584
32, 0, 1, 1384561525.114590
4, 458807, 4, 1384561525.666587
52, 1, 1, 1384561525.666594
4, 458807, 4, 1384561525.786576
52, 0, 1, 1384561525.786583
4, 458796, 4, 1384561526.274544
57, 1, 1, 1384561526.274552
4, 458796, 4, 1384561526.378574
57, 0, 1, 1384561526.378582
4, 458774, 4, 1384561526.474566
31, 1, 1, 1384561526.474573
4, 458758, 4, 1384561526.610578
46, 1, 1, 1384561526.610586
4, 458774, 4, 1384561526.642550
31, 0, 1, 1384561526.642557
4, 458758, 4, 1384561526.722575
46, 0, 1, 1384561526.722583
4, 458773, 4, 1384561526.834538
19, 1, 1, 1384561526.834546
4, 458760, 4, 1384561526.938576
18, 1, 1, 1384561526.938583
4, 458773, 4, 1384561526.978517
19, 0, 1, 1384561526.978521
4, 458760, 4, 1384561527.66568
18, 0, 1, 1384561527.66574
4, 458760, 4, 1384561527.162568
18, 1, 1, 1384561527.162575
4, 458760, 4, 1384561527.242518
18, 0, 1, 1384561527.242522
4, 458769, 4, 1384561527.330564
49, 1, 1, 1384561527.330572
4, 458769, 4, 1384561527.458568
49, 0, 1, 1384561527.458576
4, 458774, 4, 1384561527.498577
31, 1, 1, 1384561527.498586
4, 458774, 4, 1384561527.578569
31, 0, 1, 1384561527.578577
4, 458763, 4, 1384561527.674547
35, 1, 1, 1384561527.674555
4, 458763, 4, 1384561527.770568
35, 0, 1, 1384561527.770575
4, 458770, 4, 1384561527.882561
24, 1, 1, 1384561527.882569
4, 458770, 4, 1384561527.994564
24, 0, 1, 1384561527.994571
4, 458770, 4, 1384561528.90556
24, 1, 1, 1384561528.90562
4, 458770, 4, 1384561528.210564
24, 0, 1, 1384561528.210570
4, 458775, 4, 1384561528.274560
20, 1, 1, 1384561528.274567
4, 458775, 4, 1384561528.394553
20, 0, 1, 1384561528.394560
4, 458807, 4, 1384561528.578565
52, 1, 1, 1384561528.578572
4, 458807, 4, 1384561528.674559
52, 0, 1, 1384561528.674567
4, 458796, 4, 1384561528.762512
57, 1, 1, 1384561528.762517
4, 458796, 4, 1384561528.850559
57, 0, 1, 1384561528.850567
4, 458981, 4, 1384561529.610549
54, 1, 1, 1384561529.610557
4, 458774, 4, 1384561529.754562
31, 1, 1, 1384561529.754570
4, 458981, 4, 1384561529.794500
54, 0, 1, 1384561529.794504
4, 458758, 4, 1384561529.810554
46, 1, 1, 1384561529.810561
4, 458774, 4, 1384561529.850556
31, 0, 1, 1384561529.850563
4, 458758, 4, 1384561529.930543
46, 0, 1, 1384561529.930548
4, 458756, 4, 1384561530.106551
30, 1, 1, 1384561530.106558
4, 458769, 4, 1384561530.194554
49, 1, 1, 1384561530.194561
4, 458756, 4, 1384561530.210549
30, 0, 1, 1384561530.210556
4, 458769, 4, 1384561530.346550
49, 0, 1, 1384561530.346557
4, 458758, 4, 1384561530.466542
46, 1, 1, 1384561530.466549
4, 458770, 4, 1384561530.546552
24, 1, 1, 1384561530.546560
4, 458758, 4, 1384561530.602512
46, 0, 1, 1384561530.602518
4, 458759, 4, 1384561530.658496
32, 1, 1, 1384561530.658500
4, 458770, 4, 1384561530.690515
24, 0, 1, 1384561530.690522
4, 458759, 4, 1384561530.746545
32, 0, 1, 1384561530.746551
4, 458760, 4, 1384561530.866543
18, 1, 1, 1384561530.866550
4, 458774, 4, 1384561530.906491
31, 1, 1, 1384561530.906496
4, 458760, 4, 1384561530.922542
18, 0, 1, 1384561530.922548
4, 458774, 4, 1384561531.34546
31, 0, 1, 1384561531.34552
4, 458796, 4, 1384561531.938540
57, 1, 1, 1384561531.938548
4, 458796, 4, 1384561532.50547
57, 0, 1, 1384561532.50554
4, 458775, 4, 1384561532.74526
20, 1, 1, 1384561532.74533
4, 458763, 4, 1384561532.130536
35, 1, 1, 1384561532.130544
4, 458775, 4, 1384561532.170536
20, 0, 1, 1384561532.170543
4, 458764, 4, 1384561532.210529
23, 1, 1, 1384561532.210536
4, 458763, 4, 1384561532.218535
35, 0, 1, 1384561532.218541
4, 458774, 4, 1384561532.274537
31, 1, 1, 1384561532.274545
4, 458764, 4, 1384561532.322537
23, 0, 1, 1384561532.322544
4, 458796, 4, 1384561532.386529
57, 1, 1, 1384561532.386536
4, 458774, 4, 1384561532.418509
31, 0, 1, 1384561532.418516
4, 458756, 4, 1384561532.458533
30, 1, 1, 1384561532.458541
4, 458796, 4, 1384561532.498483
57, 0, 1, 1384561532.498487
4, 458756, 4, 1384561532.554530
30, 0, 1, 1384561532.554537
4, 458769, 4, 1384561532.610529
49, 1, 1, 1384561532.610537
4, 458759, 4, 1384561532.626529
32, 1, 1, 1384561532.626537
4, 458769, 4, 1384561532.730534
49, 0, 1, 1384561532.730541
4, 458759, 4, 1384561532.738522
32, 0, 1, 1384561532.738528
4, 458796, 4, 1384561532.738534
57, 1, 1, 1384561532.738537
4, 458775, 4, 1384561532.826536
20, 1, 1, 1384561532.826544
4, 458796, 4, 1384561532.850533
57, 0, 1, 1384561532.850540
4, 458775, 4, 1384561532.922534
20, 0, 1, 1384561532.922541
4, 458763, 4, 1384561532.930539
35, 1, 1, 1384561532.930547
4, 458760, 4, 1384561532.978543
18, 1, 1, 1384561532.978551
4, 458763, 4, 1384561533.66530
35, 0, 1, 1384561533.66537
4, 458760, 4, 1384561533.74513
18, 0, 1, 1384561533.74518
4, 458796, 4, 1384561533.98519
57, 1, 1, 1384561533.98525
4, 458756, 4, 1384561533.194529
30, 1, 1, 1384561533.194537
4, 458796, 4, 1384561533.202526
57, 0, 1, 1384561533.202533
4, 458756, 4, 1384561533.274531
30, 0, 1, 1384561533.274538
4, 458757, 4, 1384561533.402526
48, 1, 1, 1384561533.402532
4, 458757, 4, 1384561533.490537
48, 0, 1, 1384561533.490544
4, 458770, 4, 1384561533.586517
24, 1, 1, 1384561533.586524
4, 458777, 4, 1384561533.650529
47, 1, 1, 1384561533.650537
4, 458760, 4, 1384561533.714530
18, 1, 1, 1384561533.714539
4, 458770, 4, 1384561533.722495
24, 0, 1, 1384561533.722503
4, 458796, 4, 1384561533.786525
57, 1, 1, 1384561533.786533
4, 458777, 4, 1384561533.794520
47, 0, 1, 1384561533.794527
4, 458760, 4, 1384561533.826469
18, 0, 1, 1384561533.826473
4, 458796, 4, 1384561533.858523
57, 0, 1, 1384561533.858530
4, 458768, 4, 1384561533.962519
50, 1, 1, 1384561533.962526
4, 458760, 4, 1384561534.18523
18, 1, 1, 1384561534.18531
4, 458768, 4, 1384561534.50529
50, 0, 1, 1384561534.50536
4, 458760, 4, 1384561534.130523
18, 0, 1, 1384561534.130529
4, 458756, 4, 1384561534.202520
30, 1, 1, 1384561534.202527
4, 458769, 4, 1384561534.298498
49, 1, 1, 1384561534.298506
4, 458756, 4, 1384561534.306520
30, 0, 1, 1384561534.306527
4, 458774, 4, 1384561534.402524
31, 1, 1, 1384561534.402532
4, 458769, 4, 1384561534.434499
49, 0, 1, 1384561534.434506
4, 458774, 4, 1384561534.514531
31, 0, 1, 1384561534.514538
4, 458796, 4, 1384561534.562513
57, 1, 1, 1384561534.562521
4, 458775, 4, 1384561534.642522
20, 1, 1, 1384561534.642530
4, 458796, 4, 1384561534.658470
57, 0, 1, 1384561534.658474
4, 458775, 4, 1384561534.754518
20, 0, 1, 1384561534.754525
4, 458763, 4, 1384561534.754530
35, 1, 1, 1384561534.754534
4, 458756, 4, 1384561534.802523
30, 1, 1, 1384561534.802530
4, 458763, 4, 1384561534.882523
35, 0, 1, 1384561534.882530
4, 458775, 4, 1384561534.882535
20, 1, 1, 1384561534.882538
4, 458756, 4, 1384561534.938490
30, 0, 1, 1384561534.938497
4, 458775, 4, 1384561534.970509
20, 0, 1, 1384561534.970515
4, 458796, 4, 1384561535.2480
57, 1, 1, 1384561535.2486
4, 458796, 4, 1384561535.122518
57, 0, 1, 1384561535.122525
4, 458775, 4, 1384561535.162469
20, 1, 1, 1384561535.162476
4, 458763, 4, 1384561535.250520
35, 1, 1, 1384561535.250528
4, 458775, 4, 1384561535.258513
20, 0, 1, 1384561535.258520
4, 458760, 4, 1384561535.322517
18, 1, 1, 1384561535.322525
4, 458763, 4, 1384561535.370517
35, 0, 1, 1384561535.370524
4, 458760, 4, 1384561535.434510
18, 0, 1, 1384561535.434516
4, 458796, 4, 1384561535.442502
57, 1, 1, 1384561535.442507
4, 458796, 4, 1384561535.546514
57, 0, 1, 1384561535.546521
4, 458777, 4, 1384561535.586498
47, 1, 1, 1384561535.586504
4, 458756, 4, 1384561535.626461
30, 1, 1, 1384561535.626466
4, 458767, 4, 1384561535.706519
38, 1, 1, 1384561535.706527
4, 458777, 4, 1384561535.714512
47, 0, 1, 1384561535.714518
4, 458756, 4, 1384561535.754515
30, 0, 1, 1384561535.754521
4, 458767, 4, 1384561535.794509
38, 0, 1, 1384561535.794514
4, 458776, 4, 1384561535.834481
22, 1, 1, 1384561535.834486
4, 458760, 4, 1384561535.866486
18, 1, 1, 1384561535.866493
4, 458776, 4, 1384561535.962516
22, 0, 1, 1384561535.962523
4, 458774, 4, 1384561535.994508
31, 1, 1, 1384561535.994515
4, 458760, 4, 1384561536.26487
18, 0, 1, 1384561536.26494
4, 458796, 4, 1384561536.82509
57, 1, 1, 1384561536.82516
4, 458774, 4, 1384561536.106504
31, 0, 1, 1384561536.106510
4, 458796, 4, 1384561536.194511
57, 0, 1, 1384561536.194518
4, 458756, 4, 1384561537.266469
30, 1, 1, 1384561537.266477
4, 458773, 4, 1384561537.330508
19, 1, 1, 1384561537.330516
4, 458756, 4, 1384561537.418504
30, 0, 1, 1384561537.418511
4, 458760, 4, 1384561537.442492
18, 1, 1, 1384561537.442498
4, 458773, 4, 1384561537.474474
19, 0, 1, 1384561537.474481
4, 458760, 4, 1384561537.578495
18, 0, 1, 1384561537.578502
4, 458796, 4, 1384561538.602497
57, 1, 1, 1384561538.602506
4, 458796, 4, 1384561538.698496
57, 0, 1, 1384561538.698503
4, 458776, 4, 1384561538.810493
22, 1, 1, 1384561538.810501
4, 458776, 4, 1384561538.906496
22, 0, 1, 1384561538.906503
4, 458769, 4, 1384561539.10486
49, 1, 1, 1384561539.10493
4, 458756, 4, 1384561539.114492
30, 1, 1, 1384561539.114500
4, 458769, 4, 1384561539.146457
49, 0, 1, 1384561539.146464
4, 458756, 4, 1384561539.202491
30, 0, 1, 1384561539.202498
4, 458777, 4, 1384561540.82486
47, 1, 1, 1384561540.82494
4, 458777, 4, 1384561540.234438
47, 0, 1, 1384561540.234442
4, 458756, 4, 1384561540.418481
30, 1, 1, 1384561540.418487
4, 458756, 4, 1384561540.538483
30, 0, 1, 1384561540.538491
4, 458764, 4, 1384561540.578473
23, 1, 1, 1384561540.578480
4, 458764, 4, 1384561540.666484
23, 0, 1, 1384561540.666491
4, 458767, 4, 1384561540.746477
38, 1, 1, 1384561540.746485
4, 458756, 4, 1384561540.842478
30, 1, 1, 1384561540.842486
4, 458767, 4, 1384561540.866473
38, 0, 1, 1384561540.866480
4, 458757, 4, 1384561541.10476
48, 1, 1, 1384561541.10484
4, 458756, 4, 1384561541.18475
30, 0, 1, 1384561541.18482
4, 458757, 4, 1384561541.90479
48, 0, 1, 1384561541.90485
4, 458767, 4, 1384561541.170475
38, 1, 1, 1384561541.170482
4, 458760, 4, 1384561541.202454
18, 1, 1, 1384561541.202461
4, 458767, 4, 1384561541.282477
38, 0, 1, 1384561541.282484
